"Y","Enhanced_GVI_quantification","Transaction_including_the_first_floor_versus_not","Housing_age","Transaction_year","Condominium_versus_not","Apartment_versus_not","Studio_versus_not","Detached_House_versus_not","Storefront_versus_not","Commercial_building_versus_not","mrt_d","school_d","park_d"
48181,7.649986,0,11,107,0,0,0,0,0,0,225.6335039,134.978899,301.236392
143717,5.019835,0,34,107,0,0,1,0,0,0,600.4893942,340.686497,266.3574252
139344,19.170586,0,45,107,1,0,0,0,0,0,527.7267103,371.4948274,172.8850533
135218,10.4275,1,22,107,0,0,0,0,0,0,1440.758811,103.7770283,179.1658406
97326,3.021254,0,43,107,0,1,0,0,0,0,809.3404913,424.261297,307.1806667
111492,7.600513,0,19,107,1,0,0,0,0,0,428.3721052,126.7797837,161.3711769
136104,4.693075,0,47,107,0,1,0,0,0,0,627.8176309,252.5797536,211.8887459
123054,9.860962,0,5,107,0,0,0,0,0,0,1886.530866,276.3518356,169.7417196
99267,8.016646,0,35,107,0,1,0,0,0,0,674.4835455,410.5126995,189.6856912
120432,19.591065,0,33,107,0,1,0,0,0,0,588.9727085,217.5054859,98.57361903
102861,26.056314,0,31,107,0,1,0,0,0,0,161.5704073,331.0924931,135.3510802
142857,8.833878,0,50,107,0,1,0,0,0,0,969.9851155,108.1525594,36.34762774
136585,4.627502,0,5,107,1,0,0,0,0,0,708.3380349,186.691721,260.9224678
148034,11.277261,0,6,107,0,0,0,0,0,0,277.3052179,182.86355,189.7356503
139949,0.951821,0,40,107,0,0,1,0,0,0,425.4111365,421.0440695,130.208241
132813,3.284463,0,44,107,0,1,0,0,0,0,1069.809167,216.1620072,136.4871266
107281,5.380219,0,45,107,0,1,0,0,0,0,1653.465889,482.831396,99.54943396
142017,10.242161,0,3,107,0,0,0,0,0,0,179.9374283,751.7135119,162.6909057
71887,25.398611,0,38,107,0,0,1,0,0,0,252.3683552,187.3250998,94.49418993
108342,6.918659,0,41,107,0,0,1,0,0,0,347.0044447,119.3603464,278.066672
120977,10.795881,0,10,107,1,0,0,0,0,0,1817.083964,608.5114568,256.7385005
146769,4.943733,0,36,107,0,1,0,0,0,0,47.31872051,244.7231058,199.0186768
46849,25.76127,0,13,107,1,0,0,0,0,0,1426.966252,184.7076731,147.676493
147140,8.024798,0,45,107,0,1,0,0,0,0,936.3174129,310.370273,53.29753675
141665,18.341603,0,26,107,0,0,1,0,0,0,663.5528344,219.495372,223.2719251
82297,8.800818,0,41,107,0,0,0,0,0,0,432.7960195,434.1530776,80.60133241
148919,8.800818,0,41,107,1,0,0,0,0,0,566.5432825,417.2152513,221.9188658
101042,9.791281,0,37,107,0,1,0,0,0,0,557.8884734,359.9691024,63.31509206
93175,8.822622,0,36,107,0,1,0,0,0,0,267.2110282,313.015203,92.32450561
113063,9.791281,0,37,107,0,1,0,0,0,0,558.0376193,391.8873193,39.61482935
149120,26.770482,0,35,107,1,0,0,0,0,0,837.3778403,747.613971,210.4209982
126722,5.57571,0,9,107,0,0,1,0,0,0,333.5968615,265.861184,87.7053487
49847,3.075156,0,37,107,0,1,0,0,0,0,1649.754757,121.6564643,11.24158643
100381,35.376828,0,35,107,0,0,0,0,0,0,607.854569,327.3554772,63.2693309
3646,7.997166,0,22,107,0,0,0,0,0,0,188.5527261,512.166298,118.8026717
31261,5.370251,0,1,107,0,0,0,0,0,0,525.0832872,370.79254100000003,128.4331599
137731,11.253831,0,41,107,0,0,1,0,0,0,495.2629387,311.6891135,30.91770205
61825,12.107167,0,22,107,0,0,0,0,0,0,83.14871512,305.765812,131.3308651
138584,18.962781,0,31,107,0,1,0,0,0,0,953.3350635,351.1303951,132.1372344
132321,22.192074,0,11,107,0,0,0,0,0,0,1207.610732,151.4013953,290.0819974
140928,5.786973,0,41,107,0,1,0,0,0,0,232.426774,402.7087519,100.2706254
134993,20.454048,0,21,107,0,0,0,0,0,0,1350.485083,726.1788889,511.3221844
119048,14.908111,0,35,107,0,1,0,0,0,0,619.1234137,214.2840308,119.9373029
137323,4.561573,0,48,107,0,1,0,0,0,0,564.2170924,409.7018805,178.0166698
135777,1.544817,0,47,107,0,1,0,0,0,0,206.3262957,356.9264319,91.25754269
117480,7.651483,0,13,107,0,0,0,0,0,0,2466.187718,190.9822365,49.74621022
147260,2.656061,0,7,107,0,0,0,0,0,0,355.828903,104.7200795,218.633237
120916,25.398611,0,19,107,1,0,0,0,0,0,295.3684607,214.1167961,56.37589443
126720,7.025408,0,31,107,0,0,0,0,0,0,116.9310667,352.7157682,67.72626625
102061,9.591103,0,37,107,0,0,1,0,0,0,330.6249835,274.4872046,104.3944333
133471,6.785362,0,39,107,1,0,0,0,0,0,504.5948517,46.11089252,193.8216131
