"Y","Enhanced_GVI_quantification","Transaction_including_the_first_floor_versus_not","Housing_age","Transaction_year","Condominium_versus_not","Apartment_versus_not","Studio_versus_not","Detached_House_versus_not","Storefront_versus_not","Commercial_building_versus_not","mrt_d","school_d","park_d"
293231,3.593347,0,3,108,0,0,0,0,0,1,61.82635952,566.9715125,55.92609028
293521,18.698605,0,3,108,0,0,0,0,0,1,569.4909719,204.5102756,132.6203977
293463,18.698605,0,3,108,0,0,0,0,0,1,569.4909719,204.5102756,132.6203977
293237,18.698605,0,3,108,0,0,0,0,0,1,569.4909719,204.5102756,132.6203977
367894,14.363016,0,2,108,0,0,0,0,0,0,232.2505183,532.8995759,61.44403106
253485,6.671199,0,1,108,0,0,0,0,0,0,479.2131797,254.3927067,118.2360383
423400,5.8048400000000004,1,36,108,0,0,0,0,1,0,172.250515,388.5085826,48.67860847
277354,27.845776,0,11,108,0,0,1,0,0,0,471.5934841,82.11564908,107.8110226
271652,29.473933,0,3,108,1,0,0,0,0,0,2273.944587,997.8505826,159.1515196
257836,7.605943,0,13,108,0,0,0,0,0,0,166.6307033,127.7713899,141.2190897
402671,6.919826,0,12,108,0,0,1,0,0,0,81.48311536,236.9568351,58.77786695
818966,1.27832,1,72,108,0,0,0,1,0,0,513.3412455,323.4646636,131.5068003
432074,17.450462,0,47,108,0,1,0,0,0,0,325.1310733,482.7107833,319.2591983
250000,10.598341,1,92,108,0,0,0,1,0,0,286.2147271,562.8870062,134.3010416
285408,6.715894,0,22,108,0,1,0,0,0,0,477.1521318,424.3774162,94.09449793
254507,11.669356,0,11,108,0,0,0,0,0,0,167.844671,453.1507889,184.1529499
254391,4.838962,0,1,108,0,0,0,0,0,0,214.5951602,371.7045983,137.7331244
326496,10.699641,1,44,108,0,0,0,1,0,0,1509.074536,274.6968618,263.0422021
292737,25.637565,0,34,108,1,0,0,0,0,0,365.919885,126.7896912,60.99565483
260354,21.236235,0,10,108,1,0,0,0,0,0,546.5810267,150.3495299,91.30773372
332697,15.571173,0,2,108,0,0,0,0,0,0,516.6865155,261.0581405,84.32887404
258746,22.763401000000002,0,29,108,1,0,0,0,0,0,370.7538347,244.2437527,126.5114444
446763,16.645691,0,10,108,1,0,0,0,0,0,345.1186265,189.5550252,30.50463697
344111,16.52526,0,2,108,0,0,0,0,0,0,280.4621834,585.9086983,70.44685652
273224,10.965575,0,25,108,0,0,1,0,0,0,351.4903652,282.6041746,167.8847099
262581,11.216448,0,38,108,0,0,0,0,0,0,181.1999828,268.2966934,83.66184591
261939,29.145224,0,27,108,0,0,0,0,0,0,232.0895434,184.8628895,153.2361445
259319,17.853971,0,16,108,1,0,0,0,0,0,242.9947031,193.8378341,108.702637
264773,6.179805,0,7,108,0,0,1,0,0,0,274.822988,87.04791771,242.0540003
263929,6.413197,1,42,108,0,0,0,0,1,0,279.9508121,206.2676101,250.1757225
252266,12.149577,0,4,108,1,0,0,0,0,0,32.26169334,137.5355782,163.569916
255651,11.946494,0,14,108,0,0,1,0,0,0,6.118013756,308.5518117,154.6189653
332607,8.876519,0,1,108,0,0,0,0,0,0,226.9065551,186.3716942,54.22764795
317488,18.521407,1,34,108,0,0,0,0,1,0,390.9541376,143.4076196,22.67183413
284335,11.176928,0,6,108,0,0,0,0,0,0,402.6706794,123.154893,95.98160616
283461,6.919826,0,32,108,0,0,0,0,0,0,61.096731749999996,164.5543957,78.02419012
302396,7.256409,0,10,108,0,0,0,0,0,0,440.2078277,430.476221,168.7676094
298464,10.677751,1,30,108,0,0,0,0,0,0,468.4708741,219.8772394,119.9677007
302545,12.279468,0,5,108,0,0,0,0,0,0,569.3076008,183.1607023,48.28451734
386779,2.421969,1,50,108,0,0,0,1,0,0,432.6163084,460.7550653,192.5669301
320393,5.641137,0,4,108,1,0,0,0,0,0,193.5523227,344.2156163,265.4521265
259524,5.083006,0,16,108,0,0,0,0,0,0,452.3704187,201.4502095,198.8335735
267728,2.857551,0,1,108,1,0,0,0,0,0,333.190408,312.471057,261.7302677
276268,9.840594,1,42,108,0,1,0,0,0,0,188.7379283,332.3217747,60.94424212
262815,9.332636,0,11,108,0,0,1,0,0,0,72.71977405,266.0623421,30.84540123
251082,6.810729,0,8,108,0,0,0,0,0,0,164.4896916,166.5063734,178.970539
265969,12.195586,0,49,108,0,1,0,0,0,0,238.3239753,195.7504902,165.4858447
253227,6.89304,1,51,108,0,0,0,1,0,0,483.6982189,186.944199,117.1053368
330677,7.797597,1,40,108,0,0,0,0,1,0,425.1031229,341.3330808,217.7328272
248250,14.134446,0,39,108,1,0,0,0,0,0,92.65188365,45.40582576,108.2651614
388156,7.098614,0,14,108,0,0,0,0,0,0,98.47908903,338.7647384,149.7130502
291753,19.479714,0,3,108,0,0,0,0,0,0,437.3379866,201.846858,155.7902225
733250,19.170586,1,46,108,0,0,0,1,0,0,465.0918583,402.9897928,110.1452059
253775,18.172846,0,0,108,1,0,0,0,0,0,519.6052342,266.9812333,38.8278525
325623,8.300886,0,9,108,0,0,0,0,0,0,81.95687175,273.5840953,115.7414841
279948,16.073011,0,2,108,0,0,0,0,0,0,264.2902413,315.8838667,157.2839735
349622,9.291872,1,50,108,0,0,0,0,1,0,468.4345116,88.63333719,118.1329509
266352,8.28011,0,13,108,0,0,1,0,0,0,275.1284916,146.7839593,68.2254714
308540,5.368716,0,1,108,0,0,0,0,0,0,1172.880809,239.0827561,64.52012993
